DataFieldName,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
accuredExpensesPercentOfCurrentLiabilities,3.0,3.050209561020613,3.211316448486244,3.1446664394767248,3.1518691304834543,3.5394734860245043,3.503532406092373,3.6516918854693183,3.918912865782297,3.936412477464436
currentLiabilities,18000000000.0,18301257366.123676,19267898690.917465,18867998636.860348,18911214782.900726,21236840916.147026,21021194436.554237,21910151312.81591,23513477194.693783,23618474864.786613
currentLiabilitiesPercentOfTotalLiabilities,3.5999999999999996,3.660251473224735,3.853579738183493,3.7735997273720696,3.7822429565801454,4.247368183229406,4.204238887310848,4.382030262563183,4.702695438938758,4.723694972957324
longtermDebt,6000000000.0,6100419122.041226,6422632896.972489,6289332878.95345,6303738260.966909,7078946972.049009,7007064812.184747,7303383770.938638,7837825731.564595,7872824954.928872
longtermDebtPercentOfTotalLiabilities,1.2000000000000002,1.2200838244082455,1.284526579394498,1.2578665757906902,1.260747652193382,1.4157893944098021,1.4014129624369496,1.460676754187728,1.5675651463129194,1.5745649909857748
longtermLiability,6000000000.0,6100419122.041226,6422632896.972489,6289332878.95345,6303738260.966909,7078946972.049009,7007064812.184747,7303383770.938638,7837825731.564595,7872824954.928872
longtermLiabilityPercentOfTotalLiabilities,1.2000000000000002,1.2200838244082455,1.284526579394498,1.2578665757906902,1.260747652193382,1.4157893944098021,1.4014129624369496,1.460676754187728,1.5675651463129194,1.5745649909857748
TotalLiabilities,30000000000.0,30502095610.20613,32113164484.862446,31446664394.76725,31518691304.83455,35394734860.24505,35035324060.92374,36516918854.69319,39189128657.82298,39364124774.64437
TotalLiabilitiesPercentOfTotalAssets,3.0,3.050209561020613,3.211316448486244,3.1446664394767248,3.1518691304834543,3.5394734860245043,3.503532406092373,3.6516918854693183,3.918912865782297,3.936412477464436
equity,30000000000.0,30502095610.20613,32113164484.862446,31446664394.76725,31518691304.83455,35394734860.24505,35035324060.92374,36516918854.69319,39189128657.82298,39364124774.64437
equityPercentOfTotalAssets,3.0,3.050209561020613,3.211316448486244,3.1446664394767248,3.1518691304834543,3.5394734860245043,3.503532406092373,3.6516918854693183,3.918912865782297,3.936412477464436
revenue,6000000000.0,6100419122.041226,6422632896.972489,6289332878.95345,6303738260.966909,7078946972.049009,7007064812.184747,7303383770.938638,7837825731.564595,7872824954.928872
costOfGoodsAndServices,2400000000.0,2440167648.8164907,2569053158.7889957,2515733151.5813804,2521495304.386764,2831578788.8196044,2802825924.8738995,2921353508.375456,3135130292.6258388,3149129981.9715495
costOfGoodsAndServicesPercentOfRevenue,2.4000000000000004,2.440167648816491,2.569053158788996,2.5157331515813803,2.521495304386764,2.8315787888196042,2.802825924873899,2.921353508375456,3.135130292625839,3.1491299819715497
grossMargin,3600000000.0,3660251473.2247357,3853579738.1834936,3773599727.3720703,3782242956.580146,4247368183.229406,4204238887.310848,4382030262.563183,4702695438.938758,4723694972.957324
grossMarginPercentOfRevenue,3.5999999999999996,3.660251473224735,3.853579738183493,3.7735997273720696,3.7822429565801454,4.247368183229406,4.204238887310848,4.382030262563183,4.702695438938758,4.723694972957324
sellingGeneralAdministrative,1200000000.0,1220083824.4082453,1284526579.3944979,1257866575.7906902,1260747652.193382,1415789394.4098022,1401412962.4369497,1460676754.187728,1567565146.3129194,1574564990.9857748
sellingGeneralAdministrativePercentOfRevenue,1.2000000000000002,1.2200838244082455,1.284526579394498,1.2578665757906902,1.260747652193382,1.4157893944098021,1.4014129624369496,1.460676754187728,1.5675651463129194,1.5745649909857748
researchAndDevelopment,600000000.0,610041912.2041227,642263289.6972489,628933287.8953451,630373826.096691,707894697.2049011,700706481.2184749,730338377.093864,783782573.1564597,787282495.4928874
researchAndDevelopmentPercentOfRevenue,0.6000000000000001,0.6100419122041227,0.642263289697249,0.6289332878953451,0.630373826096691,0.7078946972049011,0.7007064812184748,0.730338377093864,0.7837825731564597,0.7872824954928874
operatingExpenseOther,300000000.0,305020956.10206133,321131644.84862447,314466643.94767255,315186913.0483455,353947348.60245055,350353240.60923743,365169188.546932,391891286.57822984,393641247.7464437
operatingExpenseOtherPercentOfRevenue,0.30000000000000004,0.30502095610206137,0.3211316448486245,0.31446664394767254,0.3151869130483455,0.35394734860245053,0.3503532406092374,0.365169188546932,0.39189128657822986,0.3936412477464437
operatingMargin,1500000000.0,1525104780.5103066,1605658224.2431223,1572333219.7383626,1575934565.2417274,1769736743.0122523,1751766203.0461867,1825845942.7346594,1959456432.8911488,1968206238.732218
operatingMarginPercentOfRevenue,1.5,1.5251047805103064,1.605658224243122,1.5723332197383624,1.5759345652417271,1.7697367430122521,1.7517662030461865,1.8258459427346592,1.9594564328911486,1.968206238732218
interest,300000000.0,305020956.10206133,321131644.84862447,314466643.94767255,315186913.0483455,353947348.60245055,350353240.60923743,365169188.546932,391891286.57822984,393641247.7464437
interestPercentOfOperatingMargin,1.2000000000000002,1.2200838244082455,1.284526579394498,1.2578665757906902,1.260747652193382,1.4157893944098021,1.4014129624369496,1.460676754187728,1.5675651463129194,1.5745649909857748
nonoperatingIncome,600000000.0,610041912.2041227,642263289.6972489,628933287.8953451,630373826.096691,707894697.2049011,700706481.2184749,730338377.093864,783782573.1564597,787282495.4928874
nonoperatingIncomePercentOfRevenue,0.6000000000000001,0.6100419122041227,0.642263289697249,0.6289332878953451,0.630373826096691,0.7078946972049011,0.7007064812184748,0.730338377093864,0.7837825731564597,0.7872824954928874
earningsBeforeTaxes,1800000000.0,1830125736.6123679,1926789869.0917468,1886799863.6860352,1891121478.290073,2123684091.614703,2102119443.655424,2191015131.2815914,2351347719.469379,2361847486.478662
earningsBeforeTaxesPercentOfRevenue,1.7999999999999998,1.8301257366123675,1.9267898690917464,1.8867998636860348,1.8911214782900727,2.123684091614703,2.102119443655424,2.1910151312815915,2.351347719469379,2.361847486478662
taxes,540000000.0,549037720.9837103,578036960.7275239,566039959.1058104,567336443.4870218,637105227.4844108,630635833.0966271,657304539.3844774,705404315.8408135,708554245.9435985
taxesPercentOfOperatingMargin,2.16,2.1961508839348416,2.3121478429100963,2.2641598364232425,2.269345773948088,2.548420909937644,2.5225433323865096,2.6292181575379105,2.8216172633632555,2.8342169837743953
incomeOfConsolidatedCompanies,1260000000.0,1281088015.6286576,1348752908.3642228,1320759904.5802245,1323785034.803051,1486578864.130292,1471483610.558797,1533710591.897114,1645943403.628565,1653293240.5350633
incomeOfConsolidatedCompaniesPercentOfRevenue,1.26,1.2810880156286575,1.3487529083642227,1.3207599045802245,1.323785034803051,1.4865788641302922,1.471483610558797,1.5337105918971141,1.6459434036285652,1.6532932405350633
incomeOfUnconsolidatedCompanies,300000000.0,305020956.10206133,321131644.84862447,314466643.94767255,315186913.0483455,353947348.60245055,350353240.60923743,365169188.546932,391891286.57822984,393641247.7464437
incomeOfUnconsolidatedCompaniesPercentOfRevenue,0.30000000000000004,0.30502095610206137,0.3211316448486245,0.31446664394767254,0.3151869130483455,0.35394734860245053,0.3503532406092374,0.365169188546932,0.39189128657822986,0.3936412477464437
netIncome,1560000000.0,1586108971.7307189,1669884553.2128472,1635226548.5278971,1638971947.8513966,1840526212.7327425,1821836851.1680343,1898879780.444046,2037834690.206795,2046934488.281507
netIncomePercentOfRevenue,1.56,1.5861089717307189,1.6698845532128472,1.6352265485278972,1.6389719478513967,1.8405262127327426,1.8218368511680345,1.8988797804440463,2.0378346902067954,2.0469344882815075
noncashCharges,180000000.0,183012573.6612368,192678986.90917468,188679986.36860353,189112147.8290073,212368409.1614703,210211944.3655424,219101513.12815914,235134771.94693786,236184748.6478662
noncashChargesPercentOfOperatingCashFlow,3.0,3.050209561020613,3.211316448486244,3.1446664394767248,3.1518691304834543,3.5394734860245043,3.503532406092373,3.6516918854693183,3.918912865782297,3.936412477464436
realizedGainAndLoss,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
realizedGainAndLossPercentOfOperatingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
changesInWorkingCapital,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
changesInWorkingCapitalPercentOfOperatingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
otherChangesinOperatingCashFlow,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
otherChangesinOperatingCashFlowPercentOfOperatingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
operatingCashFlow,360000000.0,366025147.3224736,385357973.81834936,377359972.73720706,378224295.6580146,424736818.3229406,420423888.7310848,438203026.2563183,470269543.8938757,472369497.2957324
operatingCashFlowPercentOfNetCashFlow,2.25,2.28765717076546,2.4084873363646833,2.3584998296075437,2.363901847862591,2.6546051145183784,2.62764930456928,2.738768914101989,2.939184649336723,2.952309358098327
capitalExpenditures,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
capitalExpendituresPercentOfInvestingCashFlow,1.5,1.5251047805103064,1.605658224243122,1.5723332197383624,1.5759345652417271,1.7697367430122521,1.7517662030461865,1.8258459427346592,1.9594564328911486,1.968206238732218
investimentsAndAcquisitions,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
investimentsAndAcquisitionsPercentOfInvestingCashFlow,1.5,1.5251047805103064,1.605658224243122,1.5723332197383624,1.5759345652417271,1.7697367430122521,1.7517662030461865,1.8258459427346592,1.9594564328911486,1.968206238732218
proceedsFromSaleOfBusinesses,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
proceedsFromSaleOfBusinessesPercentOfInvestingCashFlow,1.5,1.5251047805103064,1.605658224243122,1.5723332197383624,1.5759345652417271,1.7697367430122521,1.7517662030461865,1.8258459427346592,1.9594564328911486,1.968206238732218
otherChangesInInvestingActivities,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
otherChangesInInvestingActivitiesPercentOfInvestingCashFlow,1.5,1.5251047805103064,1.605658224243122,1.5723332197383624,1.5759345652417271,1.7697367430122521,1.7517662030461865,1.8258459427346592,1.9594564328911486,1.968206238732218
investingCashFlow,240000000.0,244016764.88164905,256905315.87889957,251573315.158138,252149530.4386764,283157878.8819604,280282592.4873899,292135350.8375456,313513029.2625839,314912998.197155
investingCashFlowPercentOfNetCashFlow,1.5,1.5251047805103064,1.605658224243122,1.5723332197383624,1.5759345652417271,1.7697367430122521,1.7517662030461865,1.8258459427346592,1.9594564328911486,1.968206238732218
dividendsPaid,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
dividendsPaidPercentOfFinancingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
sharesIssued,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
sharesIssuedPercentOfFinancingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
sharesPurchased,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
sharesPurchasedPercentOfFinancingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
proceedsFromDebtIssued,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
proceedsFromDebtIssuedPercentOfFinancingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
debtPayments,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
debtPaymentsPercentOfFinancingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
otherChangesinFinancingActivities,60000000.0,61004191.22041226,64226328.96972489,62893328.7895345,63037382.6096691,70789469.7204901,70070648.12184748,73033837.7093864,78378257.31564598,78728249.54928875
otherChangesinFinancingActivitiesPercentOfFinancingCashFlow,1.0,1.0167365203402043,1.0704388161620815,1.0482221464922417,1.050623043494485,1.1798244953415018,1.1678441353641247,1.2172306284897731,1.3063042885940994,1.3121374924881457
financingCashFlow,360000000.0,366025147.3224736,385357973.81834936,377359972.73720706,378224295.6580146,424736818.3229406,420423888.7310848,438203026.2563183,470269543.8938757,472369497.2957324
financingCashFlowPercentOfNetCashFlow,2.25,2.28765717076546,2.4084873363646833,2.3584998296075437,2.363901847862591,2.6546051145183784,2.62764930456928,2.738768914101989,2.939184649336723,2.952309358098327
netCashFlow,960000000.0,976067059.5265962,1027621263.5155983,1006293260.632552,1008598121.7547055,1132631515.5278416,1121130369.9495597,1168541403.3501823,1254052117.0503356,1259651992.78862
netCashFlowPercentOfNetProfit,3.6923076923076925,3.754104075102293,3.9523894750599933,3.8703586947405846,3.879223545210406,4.356275059722467,4.312039884421383,4.494390012885316,4.823277373270521,4.844815356879307
freeCashFlow,300000000.0,305020956.10206133,321131644.84862447,314466643.94767255,315186913.0483455,353947348.60245055,350353240.60923743,365169188.546932,391891286.57822984,393641247.7464437
freeCashFlowPercentOfNetProfit,1.153846153846154,1.1731575234694667,1.235121710956248,1.209487092106433,1.212257357878252,1.3613359561632714,1.3475124638816824,1.4044968790266614,1.5072741791470379,1.5140047990247836
totalShareholderReturn,,,,,,,,,,
returnOnInvestedCapital,1.2000000000000002,1.2200838244082455,1.284526579394498,1.2578665757906902,1.260747652193382,1.4157893944098021,1.4014129624369496,1.460676754187728,1.5675651463129194,1.5745649909857748
returnOnAssets,1.7999999999999998,1.8301257366123675,1.9267898690917464,1.8867998636860348,1.8911214782900727,2.123684091614703,2.102119443655424,2.1910151312815915,2.351347719469379,2.361847486478662
returnOnEquity,0.8999999999999999,0.9150628683061838,0.9633949345458732,0.9433999318430174,0.9455607391450364,1.0618420458073514,1.051059721827712,1.0955075656407958,1.1756738597346894,1.180923743239331
totalAssetTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
propertyPlantEquipmentTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
cashTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
accountsReceivableTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
inventoryTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
accountsPayableTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
workingCapital,6000000000.0,6100419122.041226,6422632896.972489,6289332878.95345,6303738260.966909,7078946972.049009,7007064812.184747,7303383770.938638,7837825731.564595,7872824954.928872
workingCapitalTurnover,30.0,30.50209561020613,32.113164484862445,31.44666439476725,31.518691304834547,35.39473486024505,35.03532406092374,36.516918854693195,39.189128657822984,39.36412477464437
assetsToEquity,6.0,6.100419122041226,6.422632896972488,6.2893328789534495,6.303738260966909,7.078946972049009,7.007064812184746,7.303383770938637,7.837825731564594,7.872824954928872
debtToEquity,6.0,6.100419122041226,6.422632896972488,6.2893328789534495,6.303738260966909,7.078946972049009,7.007064812184746,7.303383770938637,7.837825731564594,7.872824954928872
debtToTangableNetWorth,12.0,12.200838244082451,12.845265793944977,12.578665757906899,12.607476521933817,14.157893944098017,14.014129624369492,14.606767541877273,15.675651463129189,15.745649909857743
debtToEBITDA,24.0,24.401676488164902,25.690531587889954,25.157331515813798,25.214953043867634,28.315787888196034,28.028259248738983,29.213535083754547,31.351302926258377,31.491299819715486
debtToFreeCashFlow,24.0,24.401676488164902,25.690531587889954,25.157331515813798,25.214953043867634,28.315787888196034,28.028259248738983,29.213535083754547,31.351302926258377,31.491299819715486
currentRatio,9.0,9.15062868306184,9.633949345458733,9.433999318430175,9.455607391450364,10.618420458073514,10.51059721827712,10.955075656407956,11.756738597346892,11.809237432393308
quickRatio,6.0,6.100419122041226,6.422632896972488,6.2893328789534495,6.303738260966909,7.078946972049009,7.007064812184746,7.303383770938637,7.837825731564594,7.872824954928872
EBITDAtoInterest,6.0,6.100419122041226,6.422632896972488,6.2893328789534495,6.303738260966909,7.078946972049009,7.007064812184746,7.303383770938637,7.837825731564594,7.872824954928872
