DataFieldName,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
longtermReceivables,3000000000.0,3033389307.7554574,3306634316.7557616,3180758360.958358,3333426503.392873,3333457184.9122806,3274583857.341506,3401343579.455271,3899157671.8288584,4039660042.421968
longtermReceivablesPercentOfTotaltAssets,0.30000000000000004,0.30333893077554575,0.33066343167557616,0.3180758360958358,0.3333426503392873,0.333345718491228,0.3274583857341506,0.3401343579455271,0.38991576718288584,0.4039660042421968
totalAssets,30000000000.0,30333893077.554573,33066343167.557617,31807583609.583576,33334265033.928726,33334571849.122803,32745838573.41506,34013435794.552708,38991576718.28858,40396600424.21968
shorttermBorrowing,3000000000.0,3033389307.7554574,3306634316.7557616,3180758360.958358,3333426503.392873,3333457184.9122806,3274583857.341506,3401343579.455271,3899157671.8288584,4039660042.421968
shorttermBorrowingPercentOfCurrentLiabilities,0.30000000000000004,0.30333893077554575,0.33066343167557616,0.3180758360958358,0.3333426503392873,0.333345718491228,0.3274583857341506,0.3401343579455271,0.38991576718288584,0.4039660042421968
accountsPayable,4500000000.0,4550083961.633185,4959951475.133642,4771137541.437536,5000139755.089309,5000185777.36842,4911875786.012258,5102015369.182905,5848736507.743286,6059490063.632951
accountsPayablePercentOfCurrentLiabilities,1.5,1.5166946538777286,1.6533171583778807,1.5903791804791787,1.6667132516964362,1.66672859245614,1.6372919286707528,1.7006717897276353,1.949578835914429,2.019830021210984
accuredExpenses,4500000000.0,4550083961.633185,4959951475.133642,4771137541.437536,5000139755.089309,5000185777.36842,4911875786.012258,5102015369.182905,5848736507.743286,6059490063.632951
accuredExpensesPercentOfCurrentLiabilities,1.5,1.5166946538777286,1.6533171583778807,1.5903791804791787,1.6667132516964362,1.66672859245614,1.6372919286707528,1.7006717897276353,1.949578835914429,2.019830021210984
currentLiabilities,9000000000.0,9100167923.26637,9919902950.267284,9542275082.875072,10000279510.178617,10000371554.73684,9823751572.024515,10204030738.36581,11697473015.486572,12118980127.265902
currentLiabilitiesPercentOfTotalLiabilities,1.7999999999999998,1.8200335846532743,1.9839805900534568,1.9084550165750145,2.0000559020357236,2.000074310947368,1.9647503144049032,2.040806147673162,2.3394946030973145,2.4237960254531803
longtermDebt,3000000000.0,3033389307.7554574,3306634316.7557616,3180758360.958358,3333426503.392873,3333457184.9122806,3274583857.341506,3401343579.455271,3899157671.8288584,4039660042.421968
longtermDebtPercentOfTotalLiabilities,0.6000000000000001,0.6066778615510915,0.6613268633511523,0.6361516721916716,0.6666853006785746,0.666691436982456,0.6549167714683012,0.6802687158910542,0.7798315343657717,0.8079320084843936
longtermLiability,3000000000.0,3033389307.7554574,3306634316.7557616,3180758360.958358,3333426503.392873,3333457184.9122806,3274583857.341506,3401343579.455271,3899157671.8288584,4039660042.421968
longtermLiabilityPercentOfTotalLiabilities,0.6000000000000001,0.6066778615510915,0.6613268633511523,0.6361516721916716,0.6666853006785746,0.666691436982456,0.6549167714683012,0.6802687158910542,0.7798315343657717,0.8079320084843936
TotalLiabilities,15000000000.0,15166946538.777287,16533171583.778809,15903791804.791788,16667132516.964363,16667285924.561401,16372919286.70753,17006717897.276354,19495788359.14429,20198300212.10984
TotalLiabilitiesPercentOfTotalAssets,1.5,1.5166946538777286,1.6533171583778807,1.5903791804791787,1.6667132516964362,1.66672859245614,1.6372919286707528,1.7006717897276353,1.949578835914429,2.019830021210984
equity,15000000000.0,15166946538.777287,16533171583.778809,15903791804.791788,16667132516.964363,16667285924.561401,16372919286.70753,17006717897.276354,19495788359.14429,20198300212.10984
equityPercentOfTotalAssets,1.5,1.5166946538777286,1.6533171583778807,1.5903791804791787,1.6667132516964362,1.66672859245614,1.6372919286707528,1.7006717897276353,1.949578835914429,2.019830021210984
revenue,3000000000.0,3033389307.7554574,3306634316.7557616,3180758360.958358,3333426503.392873,3333457184.9122806,3274583857.341506,3401343579.455271,3899157671.8288584,4039660042.421968
costOfGoodsAndServices,1200000000.0,1213355723.1021829,1322653726.7023046,1272303344.383343,1333370601.357149,1333382873.964912,1309833542.936602,1360537431.782108,1559663068.731543,1615864016.968787
costOfGoodsAndServicesPercentOfRevenue,1.2000000000000002,1.213355723102183,1.3226537267023046,1.2723033443833431,1.3333706013571491,1.333382873964912,1.3098335429366024,1.3605374317821084,1.5596630687315434,1.6158640169687872
grossMargin,1800000000.0,1820033584.6532743,1983980590.0534568,1908455016.5750144,2000055902.0357232,2000074310.9473677,1964750314.404903,2040806147.673162,2339494603.0973144,2423796025.4531803
grossMarginPercentOfRevenue,1.7999999999999998,1.8200335846532743,1.9839805900534568,1.9084550165750145,2.0000559020357236,2.000074310947368,1.9647503144049032,2.040806147673162,2.3394946030973145,2.4237960254531803
sellingGeneralAdministrative,600000000.0,606677861.5510914,661326863.3511523,636151672.1916715,666685300.6785744,666691436.982456,654916771.468301,680268715.891054,779831534.3657715,807932008.4843935
sellingGeneralAdministrativePercentOfRevenue,0.6000000000000001,0.6066778615510915,0.6613268633511523,0.6361516721916716,0.6666853006785746,0.666691436982456,0.6549167714683012,0.6802687158910542,0.7798315343657717,0.8079320084843936
researchAndDevelopment,300000000.0,303338930.7755457,330663431.67557615,318075836.09583575,333342650.3392872,333345718.491228,327458385.7341505,340134357.945527,389915767.18288577,403966004.24219674
researchAndDevelopmentPercentOfRevenue,0.30000000000000004,0.30333893077554575,0.33066343167557616,0.3180758360958358,0.3333426503392873,0.333345718491228,0.3274583857341506,0.3401343579455271,0.38991576718288584,0.4039660042421968
operatingExpenseOther,150000000.0,151669465.38777286,165331715.83778808,159037918.04791787,166671325.1696436,166672859.245614,163729192.86707526,170067178.9727635,194957883.59144288,201983002.12109837
operatingExpenseOtherPercentOfRevenue,0.15000000000000002,0.15166946538777287,0.16533171583778808,0.1590379180479179,0.16667132516964364,0.166672859245614,0.1637291928670753,0.17006717897276355,0.19495788359144292,0.2019830021210984
operatingMargin,750000000.0,758347326.9388644,826658579.1889404,795189590.2395895,833356625.8482182,833364296.2280701,818645964.3353765,850335894.8638177,974789417.9572146,1009915010.605492
operatingMarginPercentOfRevenue,0.75,0.7583473269388643,0.8266585791889404,0.7951895902395894,0.8333566258482181,0.83336429622807,0.8186459643353764,0.8503358948638177,0.9747894179572145,1.009915010605492
interest,150000000.0,151669465.38777286,165331715.83778808,159037918.04791787,166671325.1696436,166672859.245614,163729192.86707526,170067178.9727635,194957883.59144288,201983002.12109837
interestPercentOfOperatingMargin,0.6000000000000001,0.6066778615510915,0.6613268633511523,0.6361516721916716,0.6666853006785746,0.666691436982456,0.6549167714683012,0.6802687158910542,0.7798315343657717,0.8079320084843936
nonoperatingIncome,300000000.0,303338930.7755457,330663431.67557615,318075836.09583575,333342650.3392872,333345718.491228,327458385.7341505,340134357.945527,389915767.18288577,403966004.24219674
nonoperatingIncomePercentOfRevenue,0.30000000000000004,0.30333893077554575,0.33066343167557616,0.3180758360958358,0.3333426503392873,0.333345718491228,0.3274583857341506,0.3401343579455271,0.38991576718288584,0.4039660042421968
earningsBeforeTaxes,900000000.0,910016792.3266371,991990295.0267284,954227508.2875072,1000027951.0178616,1000037155.4736838,982375157.2024515,1020403073.836581,1169747301.5486572,1211898012.7265902
earningsBeforeTaxesPercentOfRevenue,0.8999999999999999,0.9100167923266371,0.9919902950267284,0.9542275082875072,1.0000279510178618,1.000037155473684,0.9823751572024516,1.020403073836581,1.1697473015486572,1.2118980127265901
taxes,270000000.0,273005037.69799113,297597088.5080185,286268252.4862521,300008385.30535847,300011146.64210516,294712547.1607355,306120922.15097433,350924190.4645972,363569403.81797713
taxesPercentOfOperatingMargin,1.08,1.0920201507919647,1.1903883540320743,1.1450730099450088,1.2000335412214342,1.200044586568421,1.1788501886429423,1.2244836886038977,1.403696761858389,1.4542776152719086
incomeOfConsolidatedCompanies,630000000.0,637011754.628646,694393206.5187099,667959255.8012551,700019565.7125032,700026008.8315787,687662610.0417161,714282151.6856067,818823111.0840601,848328608.9086131
incomeOfConsolidatedCompaniesPercentOfRevenue,0.63,0.637011754628646,0.69439320651871,0.6679592558012551,0.7000195657125033,0.700026008831579,0.6876626100417164,0.714282151685607,0.8188231110840605,0.8483286089086135
incomeOfUnconsolidatedCompanies,150000000.0,151669465.38777286,165331715.83778808,159037918.04791787,166671325.1696436,166672859.245614,163729192.86707526,170067178.9727635,194957883.59144288,201983002.12109837
incomeOfUnconsolidatedCompaniesPercentOfRevenue,0.15000000000000002,0.15166946538777287,0.16533171583778808,0.1590379180479179,0.16667132516964364,0.166672859245614,0.1637291928670753,0.17006717897276355,0.19495788359144292,0.2019830021210984
netIncome,780000000.0,788681220.0164189,859724922.356498,826997173.849173,866690890.8821468,866698868.0771928,851391802.9087914,884349330.6583703,1013780994.675503,1050311611.0297116
netIncomePercentOfRevenue,0.78,0.7886812200164189,0.8597249223564981,0.826997173849173,0.8666908908821469,0.8666988680771929,0.8513918029087916,0.8843493306583705,1.0137809946755032,1.0503116110297117
noncashCharges,90000000.0,91001679.23266372,99199029.50267285,95422750.82875073,100002795.10178618,100003715.5473684,98237515.72024517,102040307.38365811,116974730.15486574,121189801.27265903
noncashChargesPercentOfOperatingCashFlow,1.5,1.5166946538777286,1.6533171583778807,1.5903791804791787,1.6667132516964362,1.66672859245614,1.6372919286707528,1.7006717897276353,1.949578835914429,2.019830021210984
realizedGainAndLoss,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
realizedGainAndLossPercentOfOperatingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
changesInWorkingCapital,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
changesInWorkingCapitalPercentOfOperatingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
otherChangesinOperatingCashFlow,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
otherChangesinOperatingCashFlowPercentOfOperatingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
operatingCashFlow,180000000.0,182003358.46532744,198398059.0053457,190845501.65750146,200005590.20357236,200007431.0947368,196475031.44049034,204080614.76731622,233949460.30973148,242379602.54531807
operatingCashFlowPercentOfNetCashFlow,1.125,1.1375209904082966,1.2399878687834107,1.1927843853593842,1.2500349387723273,1.250046444342105,1.2279689465030648,1.2755038422957266,1.4621841269358218,1.514872515908238
capitalExpenditures,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
capitalExpendituresPercentOfInvestingCashFlow,0.75,0.7583473269388643,0.8266585791889404,0.7951895902395894,0.8333566258482181,0.83336429622807,0.8186459643353764,0.8503358948638177,0.9747894179572145,1.009915010605492
investimentsAndAcquisitions,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
investimentsAndAcquisitionsPercentOfInvestingCashFlow,0.75,0.7583473269388643,0.8266585791889404,0.7951895902395894,0.8333566258482181,0.83336429622807,0.8186459643353764,0.8503358948638177,0.9747894179572145,1.009915010605492
proceedsFromSaleOfBusinesses,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
proceedsFromSaleOfBusinessesPercentOfInvestingCashFlow,0.75,0.7583473269388643,0.8266585791889404,0.7951895902395894,0.8333566258482181,0.83336429622807,0.8186459643353764,0.8503358948638177,0.9747894179572145,1.009915010605492
otherChangesInInvestingActivities,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
otherChangesInInvestingActivitiesPercentOfInvestingCashFlow,0.75,0.7583473269388643,0.8266585791889404,0.7951895902395894,0.8333566258482181,0.83336429622807,0.8186459643353764,0.8503358948638177,0.9747894179572145,1.009915010605492
investingCashFlow,120000000.0,121335572.31021829,132265372.67023046,127230334.4383343,133337060.1357149,133338287.3964912,130983354.29366022,136053743.17821082,155966306.8731543,161586401.6968787
investingCashFlowPercentOfNetCashFlow,0.75,0.7583473269388643,0.8266585791889404,0.7951895902395894,0.8333566258482181,0.83336429622807,0.8186459643353764,0.8503358948638177,0.9747894179572145,1.009915010605492
dividendsPaid,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
dividendsPaidPercentOfFinancingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
sharesIssued,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
sharesIssuedPercentOfFinancingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
sharesPurchased,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
sharesPurchasedPercentOfFinancingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
proceedsFromDebtIssued,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
proceedsFromDebtIssuedPercentOfFinancingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
debtPayments,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
debtPaymentsPercentOfFinancingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
otherChangesinFinancingActivities,30000000.0,30333893.077554572,33066343.167557616,31807583.609583575,33334265.033928726,33334571.8491228,32745838.573415056,34013435.794552706,38991576.71828858,40396600.424219675
otherChangesinFinancingActivitiesPercentOfFinancingCashFlow,0.5,0.5055648846259095,0.5511057194592935,0.5301263934930596,0.555571083898812,0.55557619748538,0.5457639762235843,0.5668905965758785,0.6498596119714765,0.6732766737369947
financingCashFlow,180000000.0,182003358.46532744,198398059.0053457,190845501.65750146,200005590.20357236,200007431.0947368,196475031.44049034,204080614.76731622,233949460.30973148,242379602.54531807
financingCashFlowPercentOfNetCashFlow,1.125,1.1375209904082966,1.2399878687834107,1.1927843853593842,1.2500349387723273,1.250046444342105,1.2279689465030648,1.2755038422957266,1.4621841269358218,1.514872515908238
netCashFlow,480000000.0,485342289.24087316,529061490.68092185,508921337.7533372,533348240.5428596,533353149.5859648,523933417.1746409,544214972.7128433,623865227.4926172,646345606.7875148
netCashFlowPercentOfNetProfit,1.8461538461538463,1.866701112464897,2.034851887234315,1.9573897605897588,2.0513393867033063,2.051358267638326,2.0151285275947726,2.0931345104340124,2.399481644202374,2.4859446414904416
freeCashFlow,150000000.0,151669465.38777286,165331715.83778808,159037918.04791787,166671325.1696436,166672859.245614,163729192.86707526,170067178.9727635,194957883.59144288,201983002.12109837
freeCashFlowPercentOfNetProfit,0.576923076923077,0.5833440976452803,0.6358912147607234,0.6116843001842995,0.6410435583447832,0.6410494586369769,0.6297276648733665,0.654104534510629,0.749838013813242,0.7768577004657631
totalShareholderReturn,,,,,,,,,,
returnOnInvestedCapital,0.6000000000000001,0.6066778615510915,0.6613268633511523,0.6361516721916716,0.6666853006785746,0.666691436982456,0.6549167714683012,0.6802687158910542,0.7798315343657717,0.8079320084843936
returnOnAssets,0.8999999999999999,0.9100167923266371,0.9919902950267284,0.9542275082875072,1.0000279510178618,1.000037155473684,0.9823751572024516,1.020403073836581,1.1697473015486572,1.2118980127265901
returnOnEquity,0.44999999999999996,0.45500839616331856,0.4959951475133642,0.4771137541437536,0.5000139755089309,0.500018577736842,0.4911875786012258,0.5102015369182905,0.5848736507743286,0.6059490063632951
totalAssetTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
propertyPlantEquipmentTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
cashTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
accountsReceivableTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
inventoryTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
accountsPayableTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
workingCapital,3000000000.0,3033389307.7554574,3306634316.7557616,3180758360.958358,3333426503.392873,3333457184.9122806,3274583857.341506,3401343579.455271,3899157671.8288584,4039660042.421968
workingCapitalTurnover,15.0,15.166946538777285,16.533171583778806,15.903791804791787,16.66713251696436,16.667285924561398,16.372919286707525,17.00671789727635,19.495788359144285,20.198300212109835
assetsToEquity,3.0,3.0333893077554572,3.3066343167557615,3.1807583609583574,3.3334265033928725,3.33345718491228,3.2745838573415056,3.4013435794552707,3.899157671828858,4.039660042421968
debtToEquity,3.0,3.0333893077554572,3.3066343167557615,3.1807583609583574,3.3334265033928725,3.33345718491228,3.2745838573415056,3.4013435794552707,3.899157671828858,4.039660042421968
debtToTangableNetWorth,6.0,6.0667786155109145,6.613268633511523,6.361516721916715,6.666853006785745,6.66691436982456,6.549167714683011,6.802687158910541,7.798315343657716,8.079320084843935
debtToEBITDA,12.0,12.133557231021829,13.226537267023046,12.72303344383343,13.33370601357149,13.33382873964912,13.098335429366022,13.605374317821083,15.596630687315432,16.15864016968787
debtToFreeCashFlow,12.0,12.133557231021829,13.226537267023046,12.72303344383343,13.33370601357149,13.33382873964912,13.098335429366022,13.605374317821083,15.596630687315432,16.15864016968787
currentRatio,4.5,4.550083961633186,4.959951475133643,4.771137541437537,5.000139755089309,5.00018577736842,4.911875786012259,5.102015369182906,5.848736507743287,6.059490063632952
quickRatio,3.0,3.0333893077554572,3.3066343167557615,3.1807583609583574,3.3334265033928725,3.33345718491228,3.2745838573415056,3.4013435794552707,3.899157671828858,4.039660042421968
EBITDAtoInterest,3.0,3.0333893077554572,3.3066343167557615,3.1807583609583574,3.3334265033928725,3.33345718491228,3.2745838573415056,3.4013435794552707,3.899157671828858,4.039660042421968
